data31,data32,data33,data34,data35,data36,data37,data38,data39,data310,data311,data312,data313,data314,data315,data316,data317,data318,data319,data320,data321,data322,data323,data324,data325,data326,data327,data328,data329,data330,data331,data332,data333,data334,data335,data336,data337,data338,data339,data340,data341,data342,data343,data344,data345,data346,data347,data348,data349,data350,data351,data352,data353,data354,data355,data356,data357,data358,data359,data360,data361,data362,data363,data364,data365,data366,data367,data368,data369,data370,data371,data372,data373,data374,data375,data376,data377,data378,data379,data380,data381,data382,data383,data384,data385,data386,data387
TKT1,RPE,46,3.7786720723613,PFL,PGL,ACALD,AKGt2r,ALCD2x,ACALDt,ACKr,PPCK,ACt2r,PPS,ADK1,PTAr,PYRt2,RPE,RPI,SUCCt2_2,D_LACt2,SUCCt3,ETOHt2r,TALA,TKT1,TKT2,EX_ac_e,EX_acald_e,EX_akg_e,EX_etoh_e,EX_for_e,EX_glu__L_e,EX_lac__D_e,EX_pyr_e,EX_succ_e,FBP,FORt2,FORt,FRD7,G6PDH2r,GLUN,GLUSy,GLUt2r,GND,ICL,LDH_D,MALS,ME1,ME2,NADTRHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.0263764489680517,0.423014476254708,0.0708098330382435,0.0365511078218484,0.0595472630162237,0.0112625700220198,0.0249711411032306,0.0386839831499888,0.0249711411032306,0.0232307024505772,0.0232307024505772,0.0249711411032306,0.0145886179357489,0.2809601991,0.142054277154708,0.035688849046739,0.0494990671264398,0.0289845156918181,0.0595472630162237,0.140743630488277,0.140743630488277,0.140216568611723,0.0249711411032306,0.0112625700220198,0.0365511078218484,0.0595472630162237,0.0263764489680517,0.0605816885750317,0.0494990671264398,0.0145886179357489,0.00670433335492091,0.0184638475099508,0.00240933036093301,0.0239671186071187,0.0683915347980233,0.423014476254708,0.0276323285275193,0.0202685765315571,0.0605816885750317,0.423014476254708,0.0236843612438851,0.0494990671264398,0.0236843612438851,0.0472403230493326,0.204425446081742,0.251665769131062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKT1,RPI,80,191.097528479573,PFK,PFL,PGI,PGK,PGL,ACALD,AKGt2r,PGM,PIt2r,ALCD2x,ACALDt,ACKr,PPC,ACONTa,ACONTb,ATPM,PPCK,ACt2r,PPS,ADK1,AKGDH,ATPS4r,PTAr,PYK,BIOMASS_Ecoli_core_w_GAM,PYRt2,CO2t,RPE,CS,RPI,SUCCt2_2,CYTBD,D_LACt2,ENO,SUCCt3,ETOHt2r,SUCDi,SUCOAS,THD2,TKT2,TPI,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_glc__D_e,EX_glu__L_e,EX_h_e,EX_lac__D_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORt,FRD7,FUM,G6PDH2r,GAPD,GLCpts,GLNS,GLUDy,GLUN,GLUSy,GLUt2r,GND,ICL,LDH_D,MALS,MDH,ME1,ME2,NADTRHD,NH4t,O2t,,,
,,,,5.39881030801332,0.193491799081753,1.65725751031508,2.26087535985016,0.41770453977,0.860026080709437,0.429345788853249,1.09656384225016,2.86307003997,0.252026970821639,0.607999109887799,1.95523107051805,7.82041409724067,2.20247527021426,2.20247527021426,12.1187376554517,4.29832355821106,1.95523107051805,4.69962506464547,4.69962506464547,3.90705434112464,2.56963606497477,1.95523107051805,2.71948752616079,0.7782831,0.280620995464375,4.78380321813214,0.2809601991,2.20247527021426,0.69866473887,3.12263167325915,4.01934887309925,0.455372033126598,1.09656384225016,4.03919451959858,0.252026970821639,1.16753725465387,3.90705434112464,0.977082153900545,0.2809601991,1.32111703942508,1.95523107051805,0.607999109887799,0.429345788853249,4.78380321813214,0.252026970821639,0.193491799081753,2.23451008558508,4.89002235862581,6.44486838755026,0.455372033126598,0.646200270945794,2.00967443654963,2.86307003997,0.280620995464375,0.916562846339433,1.32111703942508,6.7199273474384,1.09689179926874,1.2903835983505,1.16753725465387,2.33507450930774,0.41770453977,2.26087535985016,2.23451008558508,7.3606812497262,1.95642457305486,4.75805640572553,2.80163183267067,4.89002235862581,0.41770453977,2.48854267815634,0.455372033126598,2.48854267815634,2.71017368358535,4.3076374007865,1.44399554835254,5.75163294913903,0.646200270945794,2.00967443654963,,,
TKT2,GND,46,13.5123164043357,PGI,PGL,ACALD,AKGt2r,ALCD2x,ACALDt,ACKr,PPCK,ACt2r,PTAr,PYK,PYRt2,RPE,RPI,SUCCt2_2,D_LACt2,SUCCt3,ETOHt2r,TALA,THD2,TKT1,TKT2,EX_ac_e,EX_acald_e,EX_akg_e,EX_etoh_e,EX_glu__L_e,EX_lac__D_e,EX_pyr_e,EX_succ_e,FBP,FORt2,FRD7,FUM,G6PDH2r,GLUN,GLUSy,GLUt2r,GND,ICL,LDH_D,MALS,ME1,ME2,NADTRHD,PDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.05710954767188,1.26337669002,0.21361839247113,0.110233483430672,0.178558518929,0.0350598735421305,0.0791296494958406,0.125501159876853,0.0791296494958406,0.0791296494958406,0.0416349183098044,0.0442485369448716,0.84040028856,0.42297640146,0.113846774321887,0.148993117346682,0.0959150743592661,0.178558518929,0.42066491373,0.625575960757429,0.42066491373,0.41973537483,0.0791296494958406,0.0350598735421305,0.110233483430672,0.178558518929,0.192310642274374,0.148993117346682,0.0442485369448716,0.0179316999626206,0.0706317478980587,0.0046799960061108,0.207097214216508,0.414194428433015,1.26337669002,0.071653221275178,0.0670197168945976,0.192310642274374,1.26337669002,0.0650696863026177,0.148993117346682,0.0650696863026177,0.151096385554183,0.614320807657349,0.765417193211531,0.347482251288538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKT2,RPE,46,3.81184811975215,PFL,PGL,ACALD,AKGt2r,ALCD2x,ACALDt,ACKr,PPCK,ACt2r,PPS,ADK1,PTAr,PYRt2,RPE,RPI,SUCCt2_2,D_LACt2,SUCCt3,ETOHt2r,TALA,TKT1,TKT2,EX_ac_e,EX_acald_e,EX_akg_e,EX_etoh_e,EX_for_e,EX_glu__L_e,EX_lac__D_e,EX_pyr_e,EX_succ_e,FBP,FORt2,FORt,FRD7,G6PDH2r,GLUN,GLUSy,GLUt2r,GND,ICL,LDH_D,MALS,ME1,ME2,NADTRHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.0265634816218076,0.42330416832,0.071574070171798,0.0369343688802138,0.059827274073313,0.0117467960984849,0.0265120864829585,0.0420481296601465,0.0265120864829585,0.0196471456425655,0.0196471456425655,0.0265120864829585,0.014825679200235,0.2815823826,0.14172178572,0.0381437831468049,0.0499210671632302,0.0321352064547714,0.059827274073313,0.14094698085,0.14094698085,0.14063540175,0.0265120864829585,0.0117467960984849,0.0369343688802138,0.059827274073313,0.0265634816218076,0.0644328813817507,0.0499210671632302,0.014825679200235,0.00600857669203354,0.0236625949664155,0.00156857587730775,0.0249949057444998,0.0693889574636675,0.42330416832,0.0240101589505158,0.0224541697206175,0.0644328813817507,0.42330416832,0.021803245212597,0.0499210671632302,0.021803245212597,0.0506240005078027,0.205832193720596,0.256456194228401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKT2,RPI,83,192.936930809308,PFK,PFL,PGI,PGK,PGL,ACALD,AKGt2r,PGM,PIt2r,ALCD2x,ACALDt,ACKr,PPC,ACONTa,ACONTb,ATPM,PPCK,ACt2r,PPS,ADK1,AKGDH,ATPS4r,PTAr,PYK,BIOMASS_Ecoli_core_w_GAM,PYRt2,CO2t,RPE,CS,RPI,SUCCt2_2,CYTBD,D_LACt2,ENO,SUCCt3,ETOHt2r,SUCDi,SUCOAS,TALA,THD2,TKT1,TPI,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_glc__D_e,EX_glu__L_e,EX_h_e,EX_lac__D_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORt,FRD7,FUM,G6PDH2r,GAPD,GLCpts,GLNS,GLUDy,GLUN,GLUSy,GLUt2r,GND,ICL,LDH_D,MALS,MDH,ME1,ME2,NADH16,NADTRHD,NH4t,O2t,PDH
,,,,5.49671257307687,0.140423360484627,0.94965514004531,2.25124925801062,1.26337669002,0.717035287664197,0.355558261730971,1.08435938441062,2.86941027941999,0.132504421094889,0.584530866569308,1.90226351574788,7.95504432405843,2.43492937021253,2.43492937021253,12.169360200859,4.21431587680061,1.90226351574788,4.73887114113406,4.73887114113406,3.66135574054413,2.80747182086183,1.90226351574788,2.69161791859093,0.7800066,0.251002125315305,4.87085024188264,0.2815823826,2.43492937021253,0.98179430742,3.04642525032397,3.91954438031507,0.355639791504909,1.08435938441062,3.97499103467394,0.132504421094889,1.0289115436492,3.66135574054413,0.2815823826,0.558337442691306,0.2815823826,1.17593505470531,1.90226351574788,0.584530866569308,0.355558261730971,4.87085024188264,0.132504421094889,0.140423360484627,2.37293318306532,4.76129405563195,6.63553172857192,0.355639791504909,0.508074067151957,1.95977219015754,2.86941027941999,0.251002125315305,0.928565784349967,1.17593505470531,6.67264762778218,1.10002436725734,1.24044772774196,1.0289115436492,2.05782308729841,1.26337669002,2.25124925801062,2.37293318306531,7.36334139642182,2.04924852483264,4.80601880443723,2.75677027960459,4.76129405563195,1.26337669002,2.53209843759569,0.355639791504909,2.53209843759569,2.69943686926529,4.20649692612625,1.03278470656368,1.86172129301666,5.23928163268991,0.508074067151957,1.95977219015754,0.718067483759905
TKT2,TKT1,48,8.74165345038251,PFL,PGI,PGL,ACALD,AKGt2r,ALCD2x,ACALDt,ACKr,PPCK,ACt2r,PPS,ADK1,PTAr,PYRt2,RPE,RPI,SUCCt2_2,D_LACt2,SUCCt3,ETOHt2r,TALA,THD2,TKT1,TKT2,EX_ac_e,EX_acald_e,EX_akg_e,EX_etoh_e,EX_for_e,EX_glu__L_e,EX_lac__D_e,EX_pyr_e,EX_succ_e,FBP,FORt2,FORt,FRD7,G6PDH2r,GLUN,GLUSy,GLUt2r,GND,ICL,LDH_D,MALS,ME1,ME2,NADTRHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.053068438597153,0.707602370269761,0.84567215025,0.142990793045231,0.0737875271222727,0.119522549726755,0.0234682433184762,0.0529675547701613,0.0840076814103794,0.0529675547701613,0.0392460764885953,0.0392460764885953,0.0529675547701613,0.0296188701490798,0.5625425817,0.28312956855,0.0762064229351712,0.0997322416216969,0.0642034849246577,0.119522549726755,0.2815823826,0.418744711209254,0.2815823826,0.2809601991,0.0529675547701613,0.0234682433184762,0.0737875271222727,0.119522549726755,0.053068438597153,0.128728302993848,0.0997322416217006,0.0296188701490798,0.0120029380105134,0.0472797196562098,0.00313256798860502,0.049935870608548,0.138625711004663,0.84567215025,0.0479623987117063,0.0448615530660708,0.128728302993848,0.84567215025,0.04355575943934,0.0997322416216969,0.04355575943934,0.101140474660237,0.411210841788831,0.512351316449141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPI,FBA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPI,O2tex,44,47.8713265407677,PFK,PFL,PGI,PGK,PGM,PIt2r,PPC,ACONTa,ACONTb,ATPM,PPCK,PPS,ADK1,PYK,BIOMASS_Ecoli_core_w_GAM,CS,SUCCt2_2,ENO,SUCCt3,THD2,TKT2,TPI,EX_for_e,EX_glc__D_e,EX_h_e,EX_nh4_e,EX_pi_e,FBA,FBP,FORt2,FORt,GAPD,GLCpts,GLNS,GLUDy,GLUN,GLUSy,ICDHyr,MDH,ME1,ME2,NADTRHD,NH4t,PDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.764176345889539,0.930411399811482,1.93998799885,1.9173526893,1.6886195253,0.562460354549994,1.32994588325491,0.164960033849999,0.164960033849999,2.70005188159908,1.37010599834417,1.08971020059327,1.08971020059327,0.520631480412538,0.1528965,0.164960033849999,1.27922146778074,1.6886195253,1.27922146778074,0.881906047873552,0.406322041839999,1.17169918982,0.930411399811482,1.00001211688,2.13669239018859,0.833714035199999,0.562460354549994,1.17169918982,1.93587553570954,0.0387985439788245,0.891612855832658,1.9173526893,1.00001211688,1.44546919490945,1.02460054341982,1.25458268668963,0.229982143269816,0.164960033849999,0.397980095310734,1.49275738344597,1.09477728813524,2.58753467158121,0.833714035199999,1.66839693636148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPI,O2tpp,44,47.8713265407677,PFK,PFL,PGI,PGK,PGM,PIt2r,PPC,ACONTa,ACONTb,ATPM,PPCK,PPS,ADK1,PYK,BIOMASS_Ecoli_core_w_GAM,CS,SUCCt2_2,ENO,SUCCt3,THD2,TKT2,TPI,EX_for_e,EX_glc__D_e,EX_h_e,EX_nh4_e,EX_pi_e,FBA,FBP,FORt2,FORt,GAPD,GLCpts,GLNS,GLUDy,GLUN,GLUSy,ICDHyr,MDH,ME1,ME2,NADTRHD,NH4t,PDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.764176345889539,0.930411399811482,1.93998799885,1.9173526893,1.6886195253,0.562460354549994,1.32994588325491,0.164960033849999,0.164960033849999,2.70005188159908,1.37010599834417,1.08971020059327,1.08971020059327,0.520631480412538,0.1528965,0.164960033849999,1.27922146778074,1.6886195253,1.27922146778074,0.881906047873552,0.406322041839999,1.17169918982,0.930411399811482,1.00001211688,2.13669239018859,0.833714035199999,0.562460354549994,1.17169918982,1.93587553570954,0.0387985439788245,0.891612855832658,1.9173526893,1.00001211688,1.44546919490945,1.02460054341982,1.25458268668963,0.229982143269816,0.164960033849999,0.397980095310734,1.49275738344597,1.09477728813524,2.58753467158121,0.833714035199999,1.66839693636148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPI,PFK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUCDi,PPC,33,26.6894170012844,PFL,PGI,PIt2r,PPC,PPS,ADK1,PYK,BIOMASS_Ecoli_core_w_GAM,PYRt2,SUCCt2_2,D_LACt2,SUCCt3,SUCDi,THD2,EX_for_e,EX_lac__D_e,EX_nh4_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBP,FORt2,FORt,FUM,GLNS,GLUDy,GLUN,ICDHyr,LDH_D,MDH,NADTRHD,NH4t,PDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.13682893529621,0.279768485879,0.18688642100976,2.10010453488,0.697954989255605,0.697954989255605,1.19268386975566,0.0508023,0.61110089353879,0.971430888271108,0.644526486873168,1.20288748124553,2.24568360576,0.751722206998444,1.13682893529621,0.644526486873168,0.27701478144,0.18688642100976,0.61110089353879,2.17431836951664,0.0903234269484097,0.562705269461419,0.574123665834793,2.24568360576,0.095117980322774,0.26402463333,0.108108128432774,0.0548106014699998,0.644526486873168,2.31704884200336,0.906026602314721,0.27701478144,0.748891001399497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUCOAS,AKGDH,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALA,RPI,80,191.097528479573,PFK,PFL,PGI,PGK,PGL,ACALD,AKGt2r,PGM,PIt2r,ALCD2x,ACALDt,ACKr,PPC,ACONTa,ACONTb,ATPM,PPCK,ACt2r,PPS,ADK1,AKGDH,ATPS4r,PTAr,PYK,BIOMASS_Ecoli_core_w_GAM,PYRt2,CO2t,RPE,CS,RPI,SUCCt2_2,CYTBD,D_LACt2,ENO,SUCCt3,ETOHt2r,SUCDi,SUCOAS,THD2,TKT2,TPI,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_glc__D_e,EX_glu__L_e,EX_h_e,EX_lac__D_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORt,FRD7,FUM,G6PDH2r,GAPD,GLCpts,GLNS,GLUDy,GLUN,GLUSy,GLUt2r,GND,ICL,LDH_D,MALS,MDH,ME1,ME2,NADTRHD,NH4t,O2t,,,
,,,,5.39881030801332,0.193491799081753,1.65725751031508,2.26087535985016,0.41770453977,0.860026080709437,0.429345788853249,1.09656384225016,2.86307003997,0.252026970821639,0.607999109887799,1.95523107051805,7.82041409724067,2.20247527021426,2.20247527021426,12.1187376554517,4.29832355821106,1.95523107051805,4.69962506464547,4.69962506464547,3.90705434112464,2.56963606497477,1.95523107051805,2.71948752616079,0.7782831,0.280620995464375,4.78380321813214,0.2809601991,2.20247527021426,0.69866473887,3.12263167325915,4.01934887309925,0.455372033126598,1.09656384225016,4.03919451959858,0.252026970821639,1.16753725465387,3.90705434112464,0.977082153900545,0.2809601991,1.32111703942508,1.95523107051805,0.607999109887799,0.429345788853249,4.78380321813214,0.252026970821639,0.193491799081753,2.23451008558508,4.89002235862581,6.44486838755026,0.455372033126598,0.646200270945794,2.00967443654963,2.86307003997,0.280620995464375,0.916562846339433,1.32111703942508,6.7199273474384,1.09689179926874,1.2903835983505,1.16753725465387,2.33507450930774,0.41770453977,2.26087535985016,2.23451008558508,7.3606812497262,1.95642457305486,4.75805640572553,2.80163183267067,4.89002235862581,0.41770453977,2.48854267815634,0.455372033126598,2.48854267815634,2.71017368358535,4.3076374007865,1.44399554835254,5.75163294913903,0.646200270945794,2.00967443654963,,,
TALA,TKT1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALA,TKT2,48,8.74165345038258,PFL,PGI,PGL,ACALD,AKGt2r,ALCD2x,ACALDt,ACKr,PPCK,ACt2r,PPS,ADK1,PTAr,PYRt2,RPE,RPI,SUCCt2_2,D_LACt2,SUCCt3,ETOHt2r,TALA,THD2,TKT1,TKT2,EX_ac_e,EX_acald_e,EX_akg_e,EX_etoh_e,EX_for_e,EX_glu__L_e,EX_lac__D_e,EX_pyr_e,EX_succ_e,FBP,FORt2,FORt,FRD7,G6PDH2r,GLUN,GLUSy,GLUt2r,GND,ICL,LDH_D,MALS,ME1,ME2,NADTRHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.0530684385971276,0.707602370269765,0.84567215025,0.142990793045241,0.073787527122267,0.119522549726751,0.0234682433184894,0.0529675547701751,0.0840076814104443,0.0529675547701751,0.0392460764885953,0.0392460764885953,0.0529675547701751,0.0296188701490718,0.5625425817,0.28312956855,0.0762064229351747,0.0997322416216899,0.0642034849246395,0.119522549726751,0.2815823826,0.418744711209242,0.2815823826,0.2809601991,0.0529675547701751,0.0234682433184894,0.073787527122267,0.119522549726751,0.0530684385971276,0.12872830299385,0.0997322416216899,0.0296188701490718,0.0120029380105352,0.0472797196562063,0.00313256798859483,0.0499358706085328,0.138625711004659,0.84567215025,0.0479623987117032,0.0448615530660736,0.12872830299385,0.84567215025,0.0435557594393522,0.0997322416216899,0.0435557594393522,0.101140474660247,0.411210841788868,0.512351316449119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
